4.782277	1.033415	1.000000
15.031091	1.080664	1.000000
25.279844	0.591955	1.000000
33.528956	0.334642	1.000000
43.777772	0.573820	1.000000
56.026467	0.549395	1.000000
64.275401	0.676418	1.000000
78.523778	0.483848	1.000000
86.772812	0.474728	1.000000
103.020974	0.458618	1.000000
113.286596	0.849160	1.000000
121.535480	0.432155	1.000000
131.784328	0.599068	1.000000
142.033102	0.502362	1.000000
150.282144	0.389360	1.000000
160.530964	0.404504	1.000000
174.779411	1.084141	1.000000
183.028375	0.387013	1.000000
191.277478	0.569969	1.000000
199.526409	0.456959	1.000000
209.775342	0.375931	1.000000
222.023877	0.375459	1.000000
230.273020	0.590340	1.000000
238.538623	0.732964	1.000000
246.787781	0.539490	1.000000
259.036289	0.490919	1.000000
273.284666	0.530682	1.000000
285.533219	0.466227	1.000000
295.782099	0.665047	1.000000
310.030413	0.385067	1.000000
322.279023	0.848405	1.000000
330.527989	0.519256	1.000000
340.776782	0.838506	1.000000
349.025892	0.517322	1.000000
357.274968	0.532099	1.000000
365.524055	0.827112	1.000000
