4.782277	1.033415	-0.205609
15.031091	1.080664	-0.205609
25.279844	0.591955	-0.205609
33.528956	0.334642	-0.205609
43.777772	0.573820	-0.205609
56.026467	0.549395	-0.205609
64.275401	0.676418	-0.205609
78.523778	0.483848	-0.205609
86.772812	0.474728	0.361615
103.020974	0.458618	0.361615
113.286596	0.849160	0.361615
121.535480	0.432155	0.361615
131.784328	0.599068	0.044291
142.033102	0.502362	0.044291
150.282144	0.389360	0.044291
160.530964	0.404504	0.345949
174.779411	1.084141	-0.030679
183.028375	0.387013	-0.030679
191.277478	0.569969	-0.030679
199.526409	0.456959	-0.030679
209.775342	0.375931	-0.030679
222.023877	0.375459	-0.030679
230.273020	0.590340	-0.030679
238.538623	0.732964	-0.030679
246.787781	0.539490	-0.030679
259.036289	0.490919	0.158970
273.284666	0.530682	-0.083158
285.533219	0.466227	-0.083158
295.782099	0.665047	-0.083158
310.030413	0.385067	-0.083158
322.279023	0.848405	-0.083158
330.527989	0.519256	-0.083158
340.776782	0.838506	0.012213
349.025892	0.517322	0.012213
357.274968	0.532099	0.364392
365.524055	0.827112	-0.053134
