10.514900	1.750000	-0.078840
20.763754	1.750000	0.921160
29.012674	1.750000	-0.378840
37.261738	1.750000	0.711160
49.510341	1.750000	0.474160
59.759181	1.750000	0.308260
70.007995	1.750000	0.192130
82.256595	1.750000	-0.889161
94.505169	1.750000	0.921160
106.753685	1.750000	0.621160
117.019244	1.750000	-0.588840
127.268048	1.750000	-0.435840
137.516921	1.750000	0.353935
145.766030	1.750000	0.224102
154.015024	1.750000	-0.866781
168.263365	1.750000	-0.328740
178.512139	1.750000	0.369602
186.761235	1.750000	0.235069
195.010274	1.750000	-0.859104
203.259300	1.750000	0.374975
215.507949	1.750000	-0.761169
225.756707	1.750000	0.443529
234.005725	1.750000	0.286818
242.271591	1.750000	-0.822879
252.520283	1.750000	-0.599668
264.768888	1.750000	-0.253770
277.017517	1.750000	-0.443419
291.265852	1.750000	0.665954
303.514521	1.750000	0.442516
317.762839	1.750000	-0.713891
326.011815	1.750000	-0.523376
334.260912	1.750000	-0.390015
344.509747	1.750000	0.798709
352.758732	1.750000	0.535444
361.007732	1.750000	-0.296663
369.273471	1.750000	0.351159
