10.512504	1.750000	-0.050859
22.761109	1.750000	0.949141
31.010089	1.750000	0.649141
39.275874	1.750000	-0.560859
47.524961	1.750000	-0.407859
57.773596	1.750000	0.699241
70.022262	1.750000	0.474211
80.271100	1.750000	0.316690
90.519876	1.750000	-0.793574
98.768893	1.750000	0.429240
111.017523	1.750000	-0.714789
127.265700	1.750000	0.484390
135.531325	1.750000	0.323815
145.780222	1.750000	0.211413
154.029221	1.750000	0.132732
162.278382	1.750000	0.077655
176.526608	1.750000	0.039101
184.775700	1.750000	0.012113
193.024702	1.750000	-0.006779
201.273736	1.750000	-0.020003
211.522573	1.750000	-1.029259
221.771412	1.750000	0.264261
232.020250	1.750000	-0.830275
244.268840	1.750000	0.403550
252.517751	1.750000	0.267227
262.783371	1.750000	0.171802
273.032238	1.750000	0.105004
283.281087	1.750000	-0.941755
295.529589	1.750000	0.325514
305.778408	1.750000	0.212602
316.027223	1.750000	0.133564
326.276085	1.750000	-0.921763
336.524843	1.750000	0.339508
346.773691	1.750000	-0.777602
355.022776	1.750000	-0.559579
365.271567	1.750000	0.593037
