10.514900	1.750000	1.000000
20.763754	1.750000	1.000000
29.012674	1.750000	1.000000
37.261738	1.750000	1.000000
49.510341	1.750000	1.000000
59.759181	1.750000	1.000000
70.007995	1.750000	1.000000
82.256595	1.750000	1.000000
94.505169	1.750000	1.000000
106.753685	1.750000	1.000000
117.019244	1.750000	1.000000
127.268048	1.750000	1.000000
137.516921	1.750000	1.000000
145.766030	1.750000	1.000000
154.015024	1.750000	1.000000
168.263365	1.750000	1.000000
178.512139	1.750000	1.000000
186.761235	1.750000	1.000000
195.010274	1.750000	1.000000
203.259300	1.750000	1.000000
215.507949	1.750000	1.000000
225.756707	1.750000	1.000000
234.005725	1.750000	1.000000
242.271591	1.750000	1.000000
252.520283	1.750000	1.000000
264.768888	1.750000	1.000000
277.017517	1.750000	1.000000
291.265852	1.750000	1.000000
303.514521	1.750000	1.000000
317.762839	1.750000	1.000000
326.011815	1.750000	1.000000
334.260912	1.750000	1.000000
344.509747	1.750000	1.000000
352.758732	1.750000	1.000000
361.007732	1.750000	1.000000
369.273471	1.750000	1.000000
